organizationname,organizationid,locationid,locationname,catalogid,catalogname,is_catalog_deleted,catalog_created_on,catalog_modified_on,id,menuitemid,menuitemname,guest,effective_date,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,itemunitprice,price_changed_on,sysinserttime,sysupdatetime,catalogid,average_rating,rating_count
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,199805,itm-55279e4f-ee48-4401-a668-125e821d526c,Large Ranch (8oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.322006,4.000,2026-04-30 21:03:49.090052,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,205535,itm-27714f9e-2c39-41ca-9662-4a447501668d,Large House Sauce (8oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.323294,4.000,2026-04-30 21:03:49.0943,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,199245,itm-bbac9095-53cb-4b4e-8e01-356fab72b611,Honey (1 oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.287141,0.500,2026-04-30 21:03:49.098358,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,202415,itm-2d89fc90-7566-436c-80f1-147a68cafaff,Buffalo Sauce (2oz),1,NULL,7,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.268895,1.000,2026-04-30 21:03:49.113148,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,197607,itm-c77875a4-a53d-453d-9415-3486bb64d6c4,HWHAP Original Hot Chicken Sandwich Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.325874,14.990,2026-04-30 21:03:49.117334,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,199052,itm-65d1f339-17f1-4e71-b4e3-466f2d45cc3f,HWHAP Cheesy Hot Chicken Sandwich Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.327147,15.990,2026-04-30 21:03:49.121314,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,192686,itm-529fcf3f-ed47-4a66-8851-a546037ebef7,HWHAP Sandwich & Tender Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.345286,16.990,2026-04-30 21:03:49.131964,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,196000,itm-e6a589af-150a-472c-8389-9acd1b67033d,HWHAP 2 Tender Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.328354,12.990,2026-04-30 21:03:49.135951,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,205704,itm-4267a0b0-1073-4239-bb7f-ed49a8ec52bc,HWHAP 3 Tenders and Fries Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.329823,15.990,2026-04-30 21:03:49.139734,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,195916,itm-b9baf312-9727-44f3-9e6d-1ee3f9f89984,Tenders and Waffle,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.270199,14.990,2026-04-30 21:03:49.145072,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,198556,itm-cf243093-ce28-4592-993c-4d6858a445b3,HWHAP Tenders and Slaw,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.271455,13.990,2026-04-30 21:03:49.149466,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,191820,itm-c86107cf-6643-4a8a-9d27-076ba4cc7805,HWHAP Texas Caesar Salad,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.331125,15.990,2026-04-30 21:03:49.153915,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,196919,itm-2380aab7-2ca4-4100-81c9-d1d2bc2c4426,HWHAP Southwest Salad,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.332405,15.990,2026-04-30 21:03:49.158502,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,198570,itm-fba95a18-dc12-4423-a90d-9459ad0ac01b,HWHAP Loaded Fries,1,NULL,2,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.347028,14.990,2026-04-30 21:03:49.162295,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,203991,itm-62206fac-14b6-4163-a83e-136aa4e02c6a,HWHAP Fusion Fries,1,NULL,2,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.272789,16.990,2026-04-30 21:03:49.166854,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,206124,itm-b95bcae7-e2e8-4c7c-95b3-0e8b0b65ffc6,HWHAP 10 pc Nugget Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.333657,13.990,2026-04-30 21:03:49.170968,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,194313,itm-4f698cbf-da77-4dba-bf83-5b80435262aa,HWHAP 15 pc Nugget Meal,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.348234,15.990,2026-04-30 21:03:49.175287,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,204436,itm-cb9013fc-a6fd-46d6-9054-135c2ff9cfe6,HWHAP SPICE CHALLENGE,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.349462,12.000,2026-04-30 21:03:49.18001,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,198780,itm-e03c586b-ba68-4bd8-b968-b440da47d8b9,HWHAP Cheesy Sandwich (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.3943,12.990,2026-04-30 21:03:49.186654,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,202380,itm-9e8e960c-f3c8-43ac-bb9a-0af046ce9d1c,HWHAP Tender (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.274072,5.990,2026-04-30 21:03:49.191522,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,204738,itm-51ae4688-d915-44af-b3eb-ad435bc0661e,HWHAP Original Sandwich (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.334972,11.990,2026-04-30 21:03:49.196207,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,191955,itm-7ffaa033-3d76-4ed8-8e34-15b262f2bebb,HWHAP Classic Sandwich (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.379442,10.990,2026-04-30 21:03:49.200923,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,201634,itm-7dee8444-c965-4dfe-936d-dcafd6baf110,HWHAP 15 pc Nuggets (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.350816,13.990,2026-04-30 21:03:49.206307,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,193194,itm-d16e7ec5-77a2-46b8-9869-24771433cf0e,HWHAP 10 pc Nuggets (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.28851,9.990,2026-04-30 21:03:49.211118,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,200566,itm-33f6eaf8-6706-4600-b13c-618cec4da85c,HWHAP 5 pc Nuggets (a la carte),1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.352128,5.990,2026-04-30 21:03:49.215611,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,198417,itm-efd09b59-329c-42dd-b7a2-7065f9bf4a03,HWHAP Chicken Tortilla Soup,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.275364,4.990,2026-04-30 21:03:49.220071,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,206195,itm-9b60e665-77b2-42b3-bd5a-60d8f231767d,Waffle Sandwich,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.353427,14.990,2026-04-30 21:03:49.229055,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,195146,itm-7e809968-d640-47d8-a67e-7c2ad40b17d0,Shake N' Fries,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.354626,7.990,2026-04-30 21:03:49.233264,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,192991,itm-707990fb-2ccd-409b-8721-be248e04aee5,Cookie Crumble,1,NULL,4,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.357453,8.990,2026-04-30 21:03:49.242821,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,195596,itm-38896681-f011-4190-bc21-293ca5be26ed,Original Party Package,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.358698,150.000,2026-04-30 21:03:49.256815,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,197893,itm-2cda12b9-6873-4e59-a8c3-70193893aa55,Original Sandwich Platter (10),1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.289754,100.000,2026-04-30 21:03:49.261854,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,192061,itm-d0c39d46-2fb2-4f92-b02a-98fb00e767d0,Classic Sandwich Platter,1,NULL,1,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.291038,90.000,2026-04-30 21:03:49.266469,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,198482,itm-c31f829a-b2cf-43fb-94c7-e4f313dcaf2f,10 Tender Tray,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.278472,40.000,2026-04-30 21:03:49.271214,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,201172,itm-eb5f8020-49b2-4695-88dd-fc485ba29281,20 Tender Platter,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-21 13:21:57.359932,80.000,2026-04-30 21:03:49.276619,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
Houston Hot Chicken,org-490e23ce-6f23-4d3d-8544-8728f0965cfc,loc-247f5b1b-bacd-46f6-b416-e32a90d81acd,Las Vegas - Sahara Ave,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,Las Vegas - Sahara Ave Catalog,False,2026-04-30 21:02:49.973035,2026-05-27 21:02:05.762993,192944,itm-e0dc2cfa-cde0-4724-9fea-139a17a0d6a9,50 Nugget Platter,1,NULL,5,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-04-30 21:03:47.149022,2026-05-27 19:51:35.425909,35.000,2026-04-30 21:03:49.281249,2026-05-04 10:44:02.324319,2026-05-29 03:11:38.75494,catlg-38ca6ecd-a83c-4062-ba1d-493aaed389e0,NULL,NULL
